id,city_name,latitude,longitude,country_code
639,Panola,32.950556,-88.268889,USA
640,Pansey,31.131778,-85.238549,USA
641,Parrish,33.721307,-87.265773,USA
642,Pelham,33.31046,-86.806176,USA
643,Pell City,33.597889,-86.343151,USA
644,Pennington,32.226245,-88.0931,USA
645,Perdido,30.98058,-87.628374,USA
646,Perdue Hill,31.513889,-87.493333,USA
647,Perote,32.003459,-85.74773,USA
648,Peterman,31.589953,-87.259984,USA
649,Peterson,33.2325,-87.423611,USA
650,Petrey,31.848611,-86.207778,USA
651,Phenix City,32.484,-85.0911,USA
652,Phil Campbell,34.347018,-87.715431,USA
653,Piedmont,33.838946,-85.645997,USA
654,Pike Road,32.335705,-86.09589,USA
655,Pinckard,31.311389,-85.553056,USA
656,Pine Apple,31.926522,-87.004667,USA
657,Pine Hill,31.973546,-87.577086,USA
658,Pine Level,32.067778,-86.059722,USA
659,Pinson,33.708131,-86.656542,USA
660,Pisgah,34.688601,-85.803044,USA
661,Pittsview,32.173346,-85.131248,USA
662,Plantersville,32.617608,-86.947531,USA
663,Pleasant Grove,33.488336,-86.976586,USA
664,Point Clear,30.473889,-87.919167,USA
665,Prattville,32.478695,-86.42997,USA
666,Princeton,34.840217,-86.250068,USA
667,Quinton,33.656065,-87.10066,USA
668,Ragland,33.736677,-86.1619,USA
669,Rainsville,34.498884,-85.844605,USA
670,Ralph,33.062868,-87.744984,USA
671,Ramer,32.067745,-86.246329,USA
672,Ranburne,33.561627,-85.378604,USA
673,Randolph,32.888834,-86.90701,USA
674,Range,31.30169,-87.319739,USA
675,Red Bay,34.451259,-88.112914,USA
676,Red Level,31.439931,-86.61209,USA
677,Reform,33.395945,-88.020277,USA
678,Remlap,33.846204,-86.641662,USA
679,Repton,31.425569,-87.172039,USA
680,River Falls,31.352778,-86.539167,USA
681,Riverside,33.608832,-86.198341,USA
682,Roanoke,33.156443,-85.357854,USA
683,Robertsdale,30.561608,-87.637268,USA
684,Rockford,32.877957,-86.240006,USA
685,Rogersville,34.849544,-87.323671,USA
686,Russellville,34.506568,-87.725726,USA
687,Rutledge,31.755867,-86.348464,USA
688,Ryland,34.769722,-86.480833,USA
689,Safford,32.300242,-87.369345,USA
690,Saginaw,33.216111,-86.791944,USA
691,Saint Elmo,30.503333,-88.254167,USA
692,Saint Stephens,31.533028,-88.052094,USA
693,Salem,32.621157,-85.183966,USA
694,Samantha,33.422222,-87.605278,USA
695,Samson,31.104918,-86.067416,USA
696,Saraland,30.833197,-88.093387,USA
697,Sardis,32.284358,-86.991959,USA
698,Satsuma,30.851628,-88.053312,USA
699,Sawyerville,32.757796,-87.740201,USA
700,Sayre,33.712222,-86.974444,USA
701,Scottsboro,34.67227,-86.051336,USA
702,Seale,32.305339,-85.167733,USA
703,Section,34.543275,-85.994002,USA
704,Selma,32.419719,-87.024527,USA
705,Seminole,30.504806,-87.465938,USA
706,Semmes,30.754408,-88.266705,USA
707,Shannon,33.405278,-86.871944,USA
708,Sheffield,34.757829,-87.697057,USA
709,Shelby,33.078483,-86.553606,USA
710,Shorter,32.383585,-85.91616,USA
711,Shorterville,31.625627,-85.14584,USA
712,Silas,31.766754,-88.309149,USA
713,Siluria,33.244167,-86.816389,USA
714,Silverhill,30.522237,-87.745676,USA
715,Sipsey,33.824722,-87.086111,USA
716,Skipperville,31.551588,-85.549578,USA
717,Slocomb,31.095558,-85.582954,USA
718,Smiths Station,32.520072,-85.100027,USA
719,Somerville,34.499548,-86.800931,USA
720,Spanish Fort,30.695852,-87.88668,USA
721,Spring Garden,33.972778,-85.553889,USA
722,Springville,33.738647,-86.439407,USA
723,Spruce Pine,34.384796,-87.712149,USA
724,Stanton,32.709631,-86.886848,USA
725,Stapleton,30.7425,-87.793333,USA
726,Steele,33.941679,-86.228929,USA
727,Sterrett,33.446103,-86.491732,USA
728,Stevenson,34.876885,-85.850803,USA
729,Stockton,31.01293,-87.863323,USA
730,Sulligent,33.8549,-88.150774,USA
731,Sumiton,33.768005,-87.044545,USA
732,Summerdale,30.475225,-87.699183,USA
733,Sunflower,31.382222,-88.008333,USA
734,Sweet Water,32.077272,-87.922755,USA
735,Sycamore,33.251111,-86.2025,USA
736,Sylacauga,33.171675,-86.271257,USA
737,Sylvania,34.558962,-85.792128,USA
738,Talladega,33.435445,-86.113352,USA
739,Tallassee,32.550997,-85.89781,USA
740,Tanner,34.713037,-86.989152,USA
741,Theodore,30.544374,-88.180748,USA
742,Thomaston,32.253776,-87.597438,USA
743,Thomasville,31.906728,-87.759842,USA
744,Thorsby,32.923755,-86.746724,USA
745,Tibbie,31.373742,-88.266828,USA
746,Titus,32.690019,-86.239334,USA
747,Toney,34.911644,-86.699951,USA
748,Town Creek,34.649138,-87.426195,USA
749,Townley,33.84702,-87.437248,USA
750,Toxey,31.93153,-88.31794,USA
751,Trafford,33.819038,-86.743414,USA
752,Trenton,34.740065,-86.291264,USA
753,Trinity,34.591771,-87.09127,USA
754,Troy,31.7567,-85.9993,USA
755,Trussville,33.633932,-86.598068,USA
756,Tuscaloosa,33.196891,-87.562666,USA
757,Tuscumbia,34.687432,-87.683259,USA
758,Tuskegee,32.431623,-85.68606,USA
759,Tuskegee Institute,32.430278,-85.705278,USA
760,Tyler,32.281924,-86.859867,USA
761,Union Grove,34.409345,-86.462793,USA
762,Union Springs,32.166252,-85.678746,USA
763,Uniontown,32.446966,-87.493398,USA
764,Uriah,31.313467,-87.570518,USA
765,Valhermoso Springs,34.538145,-86.678,USA
766,Valley,32.811349,-85.174911,USA
767,Valley Head,34.5697,-85.627208,USA
768,Vance,33.17498,-87.257362,USA
769,Vandiver,33.480704,-86.501278,USA
770,Verbena,32.759565,-86.543753,USA
771,Vernon,33.761285,-88.097919,USA
772,Vina,34.37116,-88.077422,USA
773,Vincent,33.401049,-86.399425,USA
774,Vinegar Bend,31.25841,-88.386466,USA
775,Vinemont,34.262121,-86.912512,USA
776,Vredenburgh,31.73443,-87.416184,USA
777,Wadley,33.149192,-85.551344,USA
778,Wagarville,31.410205,-88.070519,USA
779,Walnut Grove,34.065556,-86.306389,USA
780,Ward,32.334063,-88.297114,USA
781,Warrior,33.852862,-86.819849,USA
782,Waterloo,34.93568,-87.962412,USA
783,Watson,33.633611,-86.879444,USA
784,Wattsville,33.681389,-86.279722,USA
785,Waverly,32.763167,-85.514372,USA
786,Weaver,33.756286,-85.810666,USA
787,Webb,31.265618,-85.254385,USA
788,Wedowee,33.301854,-85.473737,USA
789,Wellington,33.863843,-85.915325,USA
790,Weogufka,33.02381,-86.304203,USA
791,West Blocton,33.142431,-87.13694,USA
792,West Greene,32.923611,-88.085278,USA
793,Westover,33.349444,-86.535833,USA
794,Wetumpka,32.54509,-86.188039,USA
795,Whatley,31.639453,-87.656502,USA
796,Wilmer,30.813745,-88.333196,USA
797,Wilsonville,33.229255,-86.529894,USA
798,Wilton,33.078611,-86.881667,USA
799,Winfield,33.930256,-87.79716,USA
800,Wing,31.148127,-86.56119,USA
801,Woodland,33.355453,-85.353768,USA
802,Woodstock,33.169808,-87.163469,USA
803,Woodville,34.668927,-86.22961,USA
804,York,32.472765,-88.268304,USA
805,Adona,35.046956,-92.903325,USA
806,Alexander,34.631266,-92.472673,USA
807,Alicia,35.942327,-91.081003,USA
808,Alix,35.430767,-93.726416,USA
809,Alleene,33.77,-94.260278,USA
810,Almyra,34.41459,-91.430992,USA
811,Alpena,36.299768,-93.2792,USA
812,Altheimer,34.306168,-91.828916,USA
813,Altus,35.404873,-93.811494,USA
814,Amagon,35.561559,-91.079636,USA
815,Amity,34.259362,-93.420551,USA
816,Antoine,34.028296,-93.437169,USA
817,Arkadelphia,34.11525,-93.068989,USA
818,Arkansas City,33.614328,-91.232529,USA
819,Armorel,35.942843,-89.758118,USA
820,Ash Flat,36.219732,-91.610746,USA
821,Ashdown,33.678711,-94.135102,USA
822,Atkins,35.244948,-92.950696,USA
823,Aubrey,34.702727,-90.911331,USA
824,Augusta,35.278806,-91.352653,USA
825,Austin,35.028369,-91.959398,USA
826,Avoca,36.401944,-94.070556,USA
827,Bald Knob,35.311331,-91.550197,USA
828,Barling,35.332963,-94.308226,USA
829,Barton,34.5475,-90.768056,USA
830,Bassett,35.513808,-90.192155,USA
831,Batesville,35.782614,-91.63519,USA
832,Bauxite,34.545537,-92.360531,USA
833,Bay,35.74559,-90.550658,USA
834,Bearden,33.729797,-92.61802,USA
835,Bee Branch,35.423367,-92.408523,USA
836,Beebe,35.093743,-91.907449,USA
837,Beech Grove,36.183172,-90.618084,USA
838,Beedeville,35.420267,-91.106371,USA
839,Beirne,33.888611,-93.203889,USA
840,Bella Vista,36.465086,-94.251969,USA
841,Belleville,35.103762,-93.451817,USA
842,Ben Lomond,33.835278,-94.118333,USA
843,Benton,34.580087,-92.595241,USA
844,Bentonville,36.357703,-94.22242,USA
845,Bergman,36.316111,-93.0075,USA
846,Berryville,36.351908,-93.558725,USA
847,Bexar,36.306103,-91.985998,USA
848,Big Flat,36.006824,-92.391681,USA
849,Bigelow,34.984659,-92.630842,USA
850,Biggers,36.342978,-90.784467,USA
851,Biscoe,34.833706,-91.490028,USA
852,Bismarck,34.311033,-93.187236,USA
853,Black Oak,35.835851,-90.354227,USA
854,Black Rock,36.114874,-91.117629,USA
855,Blevins,33.875468,-93.536035,USA
856,Blue Mountain,35.130386,-93.716797,USA
857,Bluff City,33.698191,-93.186811,USA
858,Bluffton,34.901635,-93.591946,USA
859,Blytheville,35.934482,-89.922497,USA
860,Board Camp,34.537778,-94.095278,USA
861,Boles,34.765363,-94.062864,USA
862,Bonnerdale,34.349751,-93.319415,USA
863,Bono,35.908592,-90.784753,USA
864,Booneville,35.136385,-93.927433,USA
865,Bradford,35.427655,-91.518973,USA
866,Bradley,33.106963,-93.627496,USA
867,Branch,35.297055,-93.94537,USA
868,Brickeys,34.854814,-90.537738,USA
869,Briggsville,34.916065,-93.515748,USA
870,Brinkley,34.878124,-91.188596,USA
871,Brockwell,36.135755,-91.951308,USA
872,Brookland,35.91647,-90.576228,USA
873,Buckner,33.375323,-93.446998,USA
874,Bull Shoals,36.370958,-92.593765,USA
875,Burdette,35.814769,-89.942312,USA
876,Cabot,34.945724,-92.031771,USA
877,Caddo Gap,34.397579,-93.586376,USA
878,Caldwell,35.074444,-90.816667,USA
879,Cale,33.616403,-93.26497,USA
880,Calico Rock,36.144771,-92.145494,USA
881,Calion,33.328889,-92.538333,USA
882,Camp,36.402531,-91.726166,USA
883,Canehill,35.910992,-94.3862,USA
884,Caraway,35.758951,-90.335797,USA
885,Carlisle,34.793291,-91.745929,USA
886,Carthage,34.063625,-92.62623,USA
887,Casa,35.032168,-93.047005,USA
888,Cash,35.830145,-90.941007,USA
889,Casscoe,34.473625,-91.324798,USA
890,Cave City,35.951684,-91.544432,USA
891,Cave Springs,36.266771,-94.207836,USA
892,Cedarville,35.590231,-94.344618,USA
893,Center Ridge,35.398063,-92.558167,USA
894,Centerton,36.366993,-94.30891,USA
895,Centerville,35.112778,-93.168611,USA
896,Charleston,35.311502,-94.03368,USA
897,Charlotte,35.833393,-91.396217,USA
898,Cherokee Village,36.297778,-91.515833,USA
899,Cherry Valley,35.399122,-90.761329,USA
900,Chester,35.689776,-94.202026,USA
901,Chidester,33.700148,-93.018716,USA
902,Choctaw,35.523528,-92.426412,USA
903,Clarendon,34.660138,-91.256426,USA
904,Clarkedale,35.309167,-90.236111,USA
905,Clarkridge,36.443311,-92.35159,USA
906,Clarksville,35.490763,-93.491056,USA
907,Coal Hill,35.437117,-93.67203,USA
908,College Station,34.708056,-92.221111,USA
909,Colt,35.096062,-90.787204,USA
910,Columbus,33.745108,-93.85588,USA
911,Combs,35.848297,-93.825218,USA
912,Compton,36.097941,-93.309903,USA
913,Concord,35.641355,-91.833339,USA
914,Conway,35.084199,-92.423574,USA
915,Cord,35.81844,-91.337455,USA
916,Corning,36.415532,-90.58702,USA
917,Cotter,36.280378,-92.532787,USA
918,Cotton Plant,35.017827,-91.229043,USA
919,Cove,34.419159,-94.39234,USA
920,Crawfordsville,35.211873,-90.335107,USA
921,Crocketts Bluff,34.425272,-91.232079,USA
922,Crossett,33.152369,-91.959152,USA
923,Crumrod,34.216167,-90.949535,USA
924,Curtis,33.997778,-93.105556,USA
925,Cushman,35.869663,-91.776455,USA
926,Damascus,35.291042,-92.432952,USA
927,Dardanelle,35.195507,-93.187316,USA
928,Datto,36.389685,-90.723117,USA
929,De Queen,34.044206,-94.338559,USA
930,De Valls Bluff,34.744704,-91.498218,USA
931,De Witt,34.285312,-91.333627,USA
932,Deer,35.852982,-93.317388,USA
933,Delaplaine,36.199485,-90.734482,USA
934,Delaware,35.278005,-93.346152,USA
935,Delight,34.023772,-93.524666,USA
936,Dell,35.850118,-90.035449,USA
937,Dennard,35.725236,-92.557456,USA
938,Dermott,33.524054,-91.439391,USA
939,Des Arc,34.97507,-91.511342,USA
940,Desha,35.731524,-91.678287,USA
941,Diamond City,36.464444,-92.92,USA
942,Diaz,35.638333,-91.265,USA
943,Dierks,34.13232,-94.015243,USA
944,Doddridge,33.105448,-93.954307,USA
945,Dolph,36.222878,-92.11766,USA
946,Donaldson,34.221221,-92.909384,USA
947,Dover,35.407356,-93.135526,USA
948,Drasco,35.661606,-91.939818,USA
949,Driver,35.559714,-89.960526,USA
950,Dumas,33.892102,-91.486056,USA
951,Dyer,35.492222,-94.1375,USA
952,Dyess,35.595394,-90.215716,USA
953,Earle,35.27989,-90.450261,USA
954,Edgemont,35.623006,-92.199471,USA
955,Edmondson,35.022309,-90.328672,USA
956,Egypt,35.868056,-90.945556,USA
957,El Dorado,33.20735,-92.662856,USA
958,El Paso,35.114176,-92.090076,USA
959,Elaine,34.308668,-90.873485,USA
960,Elizabeth,36.323776,-92.093366,USA
961,Elkins,36.017719,-94.007323,USA
962,Elm Springs,36.206111,-94.234167,USA
963,Emerson,33.089054,-93.198699,USA
964,Emmet,33.692896,-93.423242,USA
965,England,34.557458,-91.948422,USA
966,Enola,35.208705,-92.212328,USA
967,Ethel,34.243525,-91.139839,USA
968,Etowah,35.714707,-90.218172,USA
969,Eudora,33.12135,-91.271552,USA
970,Eureka Springs,36.485278,-93.731944,USA
971,Evansville,35.819345,-94.478936,USA
972,Evening Shade,36.085532,-91.598014,USA
973,Everton,36.153366,-92.914989,USA
974,Fairfield Bay,35.656111,-92.319167,USA
975,Farmington,36.043635,-94.253871,USA
976,Fayetteville,36.052045,-94.153395,USA
977,Fifty Six,35.991958,-92.218169,USA
978,Fisher,35.513956,-90.955001,USA
979,Flippin,36.268219,-92.577995,USA
980,Floral,35.602337,-91.734101,USA
981,Fordyce,33.817648,-92.422475,USA
982,Foreman,33.71759,-94.388108,USA
983,Forrest City,35.009129,-90.788572,USA
984,Fort Smith,35.365272,-94.411035,USA
985,Fouke,33.302476,-93.900953,USA
986,Fountain Hill,33.342951,-91.835627,USA
987,Fox,35.768208,-92.304266,USA
988,Frenchmans Bayou,35.478419,-90.055933,USA
989,Friendship,34.241225,-92.980393,USA
990,Gamaliel,36.461794,-92.228447,USA
991,Garfield,36.428817,-93.951197,USA
992,Garland City,33.335161,-93.731624,USA
993,Garner,35.130305,-91.742884,USA
994,Gassville,36.317525,-92.473637,USA
995,Gateway,36.485751,-93.935016,USA
996,Genoa,33.383611,-93.909444,USA
997,Gentry,36.26516,-94.475131,USA
998,Gepp,36.436443,-92.099507,USA
999,Gilbert,35.987778,-92.716111,USA
1000,Gillett,34.121838,-91.380048,USA
1001,Gillham,34.157003,-94.316497,USA
1002,Gilmore,35.386408,-90.264664,USA
1003,Glencoe,36.288962,-91.769483,USA
1004,Goodwin,34.959149,-90.983518,USA
1005,Gosnell,35.9272,-89.9188,USA
1006,Gould,34.034503,-91.576798,USA
1007,Grannis,34.237021,-94.3255,USA
1008,Grapevine,34.130893,-92.310944,USA
1009,Gravelly,34.888123,-93.680249,USA
1010,Gravette,36.415513,-94.477862,USA
1011,Green Forest,36.322408,-93.405875,USA
1012,Greenbrier,35.229547,-92.357792,USA
1013,Greenland,35.994167,-94.175,USA
1014,Greenway,36.334766,-90.225257,USA
1015,Greenwood,35.195476,-94.253027,USA
1016,Gregory,35.155278,-91.343056,USA
1017,Griffithville,35.114383,-91.624234,USA
1018,Grubbs,35.649722,-91.073889,USA
1019,Guion,35.960135,-91.934287,USA
1020,Gurdon,33.912493,-93.141691,USA
1021,Guy,35.318487,-92.331539,USA
1022,Hackett,35.194476,-94.398328,USA
1023,Hagarville,35.523291,-93.344256,USA
1024,Hamburg,33.2058,-91.802265,USA
1025,Hampton,33.537613,-92.52951,USA
1026,Hardy,36.322746,-91.411027,USA
1027,Harrell,33.510865,-92.391243,USA
1028,Harriet,35.974187,-92.50055,USA
1029,Harrisburg,35.572222,-90.703752,USA
1030,Harrison,36.241707,-93.106162,USA
1031,Hartman,35.443583,-93.614196,USA
1032,Harvey,34.867912,-93.752538,USA
1033,Hasty,36.015229,-93.045966,USA
1034,Hatfield,34.487703,-94.371397,USA
1035,Hattieville,35.290713,-92.778317,USA
1036,Havana,35.111845,-93.576719,USA
1037,Haynes,34.883752,-90.766621,USA
1038,Hazen,34.783833,-91.576699,USA
1039,Heber Springs,35.510278,-92.039211,USA
1040,Hector,35.40574,-92.965559,USA
1041,Henderson,36.356829,-92.269253,USA
1042,Hensley,34.591133,-92.214019,USA
1043,Hermitage,33.422207,-92.127714,USA
1044,Heth,35.097335,-90.458554,USA
1045,Hickory Plains,34.978642,-91.750844,USA
1046,Hickory Ridge,35.399457,-90.982283,USA
1047,Higden,35.549812,-92.182284,USA
1048,Higginson,35.188254,-91.71828,USA
1049,Hindsville,36.142206,-93.863339,USA
1050,Hiwasse,36.441589,-94.338993,USA
1051,Holly Grove,34.599294,-91.184376,USA
1052,Horatio,33.939221,-94.295942,USA
1053,Horseshoe Bend,36.202502,-91.755334,USA
1054,Hot Springs National Park,34.501475,-93.026024,USA
1055,Hot Springs Village,34.6411,-93.0574,USA
1056,Hoxie,36.032573,-90.971504,USA
1057,Humnoke,34.541896,-91.756616,USA
1058,Humphrey,34.403387,-91.67896,USA
1059,Hunter,35.052778,-91.126111,USA
1060,Huntington,35.096267,-94.331283,USA
1061,Huttig,33.045888,-92.194153,USA
1062,Ida,35.594326,-91.930081,USA
1063,Imboden,36.19763,-91.185442,USA
1064,Ivan,33.902984,-92.439406,USA
1065,Jacksonport,35.641667,-91.309444,USA
1066,Jersey,33.388914,-92.296613,USA
1067,Jerusalem,35.37975,-92.813886,USA
1068,Jessieville,34.693729,-93.196318,USA
1069,Johnson,36.132778,-94.165278,USA
1070,Joiner,35.505239,-90.14779,USA
1071,Jones Mill,34.453624,-92.861975,USA
1072,Jonesboro,35.833016,-90.696526,USA
1073,Judsonia,35.324954,-91.649087,USA
1074,Junction City,33.043965,-92.684254,USA
1075,Keiser,35.678626,-90.096171,USA
1076,Kensett,35.229939,-91.669672,USA
1077,Keo,34.604072,-92.007844,USA
1078,Kingsland,33.86002,-92.301415,USA
1079,Kingston,36.04845,-93.504357,USA
1080,Kirby,34.255153,-93.616716,USA
1081,Knobel,36.317647,-90.599048,USA
1082,La Grange,34.656389,-90.732778,USA
1083,Lafe,36.21547,-90.506973,USA
1084,Lake City,35.81715,-90.442327,USA
1085,Lake Village,33.327408,-91.282487,USA
1086,Lakeview,36.397308,-92.504416,USA
1087,Lamar,35.434868,-93.355157,USA
1088,Lambrook,34.335556,-90.9675,USA
1089,Laneburg,33.685,-93.346667,USA
1090,Langley,34.314035,-93.850942,USA
1091,Lavaca,35.337513,-94.165637,USA
1092,Lawson,33.196667,-92.482778,USA
1093,Leachville,35.933216,-90.195488,USA
1094,Lead Hill,36.430886,-92.930194,USA
1095,Leola,34.185605,-92.597865,USA
1096,Lepanto,35.606909,-90.335883,USA
1097,Leslie,35.82716,-92.566293,USA
1098,Letona,35.361667,-91.829167,USA
1099,Lewisville,33.373603,-93.595258,USA
1100,Lexa,34.672694,-90.78532,USA
1101,Light,36.07,-90.747778,USA
1102,Little Rock,34.748342,-92.281939,USA
1103,Little Rock Air Force Base,34.898611,-92.144167,USA
1104,Lockesburg,33.930553,-94.127588,USA
1105,Locust Grove,35.717705,-91.741443,USA
1106,London,35.337017,-93.238907,USA
1107,Lonoke,34.783162,-91.921367,USA
1108,Lonsdale,34.556203,-92.834034,USA
1109,Louann,33.411744,-92.782759,USA
1110,Lowell,36.243318,-94.082725,USA
1111,Luxora,35.760786,-89.92204,USA
1112,Mabelvale,34.621756,-92.384618,USA
1113,Magazine,35.15873,-93.800336,USA
1114,Magness,35.710062,-91.485041,USA
1115,Mammoth Spring,36.407648,-91.575712,USA
1116,Manila,35.874885,-90.180252,USA
1117,Mansfield,35.0432,-94.22036,USA
1118,Marble Falls,36.095121,-93.144822,USA
1119,Marcella,35.749654,-91.941891,USA
1120,Marianna,34.775929,-90.77852,USA
1121,Marked Tree,35.534933,-90.419387,USA
1122,Marmaduke,36.195117,-90.38368,USA
1123,Marvell,34.548541,-90.941322,USA
1124,Maumelle,34.849085,-92.405892,USA
1125,Mayflower,34.966853,-92.400102,USA
1126,Maynard,36.438563,-90.874921,USA
1127,Maysville,36.401062,-94.581278,USA
1128,Mc Caskill,33.923042,-93.626605,USA
1129,Mc Crory,35.247292,-91.179327,USA
1130,Mc Dougal,36.379909,-90.394093,USA
1131,Mc Gehee,33.62971,-91.392781,USA
1132,Mc Neil,33.36222,-93.193006,USA
1133,Mc Rae,35.11322,-91.821551,USA
1134,Melbourne,36.059958,-91.905196,USA
1135,Mellwood,34.220032,-91.008589,USA
1136,Mena,34.581435,-94.220984,USA
1137,Menifee,35.148333,-92.553889,USA
1138,Midland,35.093056,-94.353056,USA
1139,Mineral Springs,33.863852,-93.918828,USA
1140,Minturn,35.976096,-91.033704,USA
1141,Monette,35.900168,-90.343658,USA
1142,Monroe,34.734722,-91.104444,USA
1143,Monticello,33.624951,-91.794845,USA
1144,Moro,34.802953,-91.006026,USA
1145,Morrilton,35.169227,-92.735436,USA
1146,Morrow,35.85373,-94.425793,USA
1147,Moscow,34.146389,-91.795,USA
1148,Mount Holly,33.308534,-92.944265,USA
1149,Mount Ida,34.561194,-93.574904,USA
1150,Mount Judea,35.834674,-93.082391,USA
